time	V(q)	V(ql)	V(qn)	V(qt)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.999999960041972e-12	0.000000e+00	8.035560e-11	2.511112e-17	2.511112e-17
1.999999992008394e-11	5.022223e-18	1.607541e-10	6.697370e-17	6.697370e-17
3.999999984016789e-11	3.683500e-17	3.216369e-10	2.210850e-16	2.210850e-16
7.999999968033578e-11	1.574273e-16	6.433599e-10	8.242235e-16	8.242235e-16
9.369142819705613e-08	2.065157e-10	7.549298e-07	1.099163e-09	1.099163e-09
1.873028563944319e-07	8.266443e-10	1.512163e-06	4.409407e-09	4.409407e-09
2.809142845918077e-07	1.860386e-09	2.272343e-06	9.930734e-09	9.930734e-09
3.745257127891835e-07	3.307741e-09	3.035469e-06	1.766314e-08	1.766314e-08
4.681371409865593e-07	5.168709e-09	3.801542e-06	2.760663e-08	2.760663e-08
5.617485691839351e-07	7.443290e-09	4.570562e-06	3.976121e-08	3.976121e-08
6.553599973813107e-07	1.013148e-08	5.342528e-06	5.412686e-08	5.412686e-08
1.310719994762621e-06	4.438719e-08	1.081588e-05	2.067190e-07	2.067190e-07
2.310719994762621e-06	1.762595e-07	1.936799e-05	5.915737e-07	5.915737e-07
3.310719994762621e-06	4.593722e-07	2.816715e-05	1.163821e-06	1.163821e-06
6.310719994762620e-06	3.363280e-06	5.622126e-05	4.126524e-06	4.126524e-06
1.145357713761976e-05	1.176764e-05	1.093467e-04	1.298296e-05	1.298296e-05
1.659643428047690e-05	2.663908e-05	1.711539e-04	2.835593e-05	2.835593e-05
2.173929142333405e-05	4.797762e-05	2.416430e-04	5.024543e-05	5.024543e-05
2.688214856619119e-05	7.578324e-05	3.208138e-04	7.865148e-05	7.865148e-05
3.202500570904833e-05	1.100560e-04	4.086664e-04	1.135741e-04	1.135741e-04
3.716786285190547e-05	1.507958e-04	5.052009e-04	1.550132e-04	1.550132e-04
4.231071999476260e-05	1.980027e-04	6.104171e-04	2.029688e-04	2.029688e-04
5.016786285190544e-05	2.823850e-04	7.874930e-04	2.884909e-04	2.884908e-04
5.802500570904828e-05	3.889347e-04	9.942245e-04	3.962723e-04	3.962723e-04
6.588214856619111e-05	5.176518e-04	1.230612e-03	5.263132e-04	5.263133e-04
7.373929142333394e-05	6.685362e-04	1.496654e-03	6.786136e-04	6.786137e-04
8.159643428047678e-05	8.415881e-04	1.792353e-03	8.531734e-04	8.531737e-04
8.945357713761962e-05	1.036807e-03	2.117706e-03	1.049993e-03	1.049993e-03
9.731071999476245e-05	1.254194e-03	2.472716e-03	1.269071e-03	1.269072e-03
1.065964342804767e-04	1.541903e-03	2.933474e-03	1.558908e-03	1.558908e-03
1.158821485661910e-04	1.880675e-03	3.462545e-03	1.900020e-03	1.900021e-03
1.251678628519052e-04	2.270510e-03	4.059927e-03	2.292407e-03	2.292410e-03
1.344535771376195e-04	2.711408e-03	4.725621e-03	2.736069e-03	2.736076e-03
1.437392914233338e-04	3.203369e-03	5.459627e-03	3.231005e-03	3.231018e-03
1.530250057090480e-04	3.746393e-03	6.261946e-03	3.777217e-03	3.777236e-03
1.623107199947623e-04	4.340479e-03	7.132576e-03	4.374703e-03	4.374731e-03
1.723107199947623e-04	5.044990e-03	8.156768e-03	5.083145e-03	5.083172e-03
1.823107199947622e-04	5.853323e-03	9.319854e-03	5.895839e-03	5.895889e-03
1.923107199947622e-04	6.765478e-03	1.062183e-02	6.812786e-03	6.812882e-03
2.023107199947622e-04	7.781456e-03	1.206270e-02	7.833985e-03	7.834150e-03
2.123107199947622e-04	8.901255e-03	1.364247e-02	8.959437e-03	8.959695e-03
2.223107199947621e-04	1.012488e-02	1.536112e-02	1.018914e-02	1.018951e-02
2.323107199947621e-04	1.145232e-02	1.721867e-02	1.152310e-02	1.152361e-02
2.424535771376194e-04	1.292361e-02	1.926983e-02	1.300152e-02	1.300211e-02
2.525964342804768e-04	1.458636e-02	2.157711e-02	1.467218e-02	1.467308e-02
2.627392914233341e-04	1.644055e-02	2.414050e-02	1.653508e-02	1.653651e-02
2.728821485661915e-04	1.848620e-02	2.696002e-02	1.859022e-02	1.859240e-02
2.830250057090488e-04	2.072329e-02	3.003565e-02	2.083760e-02	2.084077e-02
2.931678628519062e-04	2.315184e-02	3.336739e-02	2.327722e-02	2.328159e-02
3.033107199947635e-04	2.577184e-02	3.695526e-02	2.590908e-02	2.591488e-02
3.137392914233352e-04	2.870009e-02	4.095785e-02	2.885051e-02	2.885741e-02
3.241678628519069e-04	3.199279e-02	4.544795e-02	3.215785e-02	3.216774e-02
3.345964342804786e-04	3.564995e-02	5.042556e-02	3.583111e-02	3.584587e-02
3.450250057090503e-04	3.967155e-02	5.589068e-02	3.987029e-02	3.989180e-02
3.554535771376219e-04	4.405761e-02	6.184331e-02	4.427538e-02	4.430554e-02
3.658821485661936e-04	4.880811e-02	6.828345e-02	4.904639e-02	4.908709e-02
3.763107199947653e-04	5.392307e-02	7.521111e-02	5.418331e-02	5.423643e-02
3.873107199947656e-04	5.978596e-02	8.314407e-02	6.007137e-02	6.013464e-02
3.983107199947658e-04	6.637269e-02	9.204496e-02	6.668589e-02	6.677506e-02
4.093107199947661e-04	7.368326e-02	1.019138e-01	7.402687e-02	7.415770e-02
4.203107199947664e-04	8.171768e-02	1.127506e-01	8.209430e-02	8.228255e-02
4.313107199947666e-04	9.047595e-02	1.245553e-01	9.088819e-02	9.114961e-02
4.423107199947669e-04	9.995806e-02	1.373279e-01	1.004085e-01	1.007589e-01
4.533107199947672e-04	1.101640e-01	1.510685e-01	1.106553e-01	1.111104e-01
4.654535771376246e-04	1.225085e-01	1.676796e-01	1.230498e-01	1.235949e-01
4.775964342804820e-04	1.362690e-01	1.861814e-01	1.368629e-01	1.376384e-01
4.897392914233394e-04	1.514454e-01	2.065739e-01	1.520945e-01	1.532411e-01
5.018821485661969e-04	1.680378e-01	2.288572e-01	1.687447e-01	1.704028e-01
5.140250057090543e-04	1.860462e-01	2.530312e-01	1.868134e-01	1.891236e-01
5.261678628519118e-04	2.054706e-01	2.790959e-01	2.063007e-01	2.094035e-01
5.383107199947692e-04	2.263109e-01	3.070515e-01	2.272066e-01	2.312424e-01
5.470250057090551e-04	2.424425e-01	3.286815e-01	2.433855e-01	2.482648e-01
5.557392914233411e-04	2.592543e-01	3.512152e-01	2.602417e-01	2.662581e-01
5.644535771376270e-04	2.767464e-01	3.746527e-01	2.777751e-01	2.852224e-01
5.731678628519129e-04	2.949188e-01	3.989938e-01	2.959857e-01	3.051577e-01
5.818821485661988e-04	3.137715e-01	4.242388e-01	3.148735e-01	3.260639e-01
5.905964342804847e-04	3.333045e-01	4.503874e-01	3.344384e-01	3.479410e-01
5.993107199947707e-04	3.535177e-01	4.774398e-01	3.546806e-01	3.707891e-01
6.113107199947709e-04	3.826847e-01	5.164542e-01	3.838741e-01	4.043987e-01
6.233107199947712e-04	4.114510e-01	5.549190e-01	4.126525e-01	4.386173e-01
6.353107199947715e-04	4.398167e-01	5.928343e-01	4.410161e-01	4.734448e-01
6.473107199947718e-04	4.677817e-01	6.302001e-01	4.689647e-01	5.088812e-01
6.593107199947721e-04	4.953461e-01	6.670163e-01	4.964984e-01	5.449266e-01
6.713107199947724e-04	5.225099e-01	7.032829e-01	5.236172e-01	5.815809e-01
6.833107199947727e-04	5.492731e-01	7.390000e-01	5.503210e-01	6.188441e-01
6.911678628519157e-04	5.654935e-01	7.606426e-01	5.664969e-01	6.424752e-01
6.990250057090588e-04	5.809528e-01	7.812693e-01	5.819107e-01	6.654780e-01
7.068821485662018e-04	5.956512e-01	8.008803e-01	5.965624e-01	6.878525e-01
7.147392914233449e-04	6.095885e-01	8.194754e-01	6.104521e-01	7.095987e-01
7.225964342804879e-04	6.227649e-01	8.370547e-01	6.235797e-01	7.307166e-01
7.304535771376310e-04	6.351803e-01	8.536182e-01	6.359452e-01	7.512062e-01
7.383107199947740e-04	6.468347e-01	8.691658e-01	6.475486e-01	7.710674e-01
7.493107199947743e-04	6.615925e-01	8.888587e-01	6.622387e-01	7.971717e-01
7.603107199947746e-04	6.751319e-01	9.069313e-01	6.757144e-01	8.215643e-01
7.713107199947748e-04	6.874526e-01	9.233839e-01	6.879759e-01	8.442451e-01
7.823107199947751e-04	6.985549e-01	9.382162e-01	6.990231e-01	8.652141e-01
7.933107199947754e-04	7.084385e-01	9.514284e-01	7.088559e-01	8.844715e-01
8.043107199947756e-04	7.171037e-01	9.630205e-01	7.174745e-01	9.020170e-01
8.153107199947759e-04	7.245502e-01	9.729924e-01	7.248788e-01	9.178509e-01
8.163107199947759e-04	7.250426e-01	9.738691e-01	7.255296e-01	9.192232e-01
8.173107199947760e-04	7.253678e-01	9.747364e-01	7.261733e-01	9.205831e-01
8.183107199947760e-04	7.258515e-01	9.755942e-01	7.268099e-01	9.219308e-01
8.270250057090619e-04	7.311017e-01	9.825556e-01	7.319727e-01	9.330393e-01
8.357392914233479e-04	7.359549e-01	9.889956e-01	7.367449e-01	9.433955e-01
8.444535771376338e-04	7.404111e-01	9.949143e-01	7.411264e-01	9.529994e-01
8.531678628519197e-04	7.444703e-01	1.000312e+00	7.451174e-01	9.618512e-01
8.618821485662056e-04	7.481325e-01	1.005187e+00	7.487177e-01	9.699507e-01
8.705964342804915e-04	7.513978e-01	1.009542e+00	7.519273e-01	9.772981e-01
8.793107199947775e-04	7.542660e-01	1.013375e+00	7.547464e-01	9.838932e-01
8.873107199947777e-04	7.566911e-01	1.016621e+00	7.571300e-01	9.894747e-01
8.953107199947778e-04	7.589425e-01	1.019639e+00	7.593428e-01	9.946798e-01
9.033107199947780e-04	7.610202e-01	1.022430e+00	7.613850e-01	9.995085e-01
9.113107199947782e-04	7.629242e-01	1.024992e+00	7.632564e-01	1.003961e+00
9.193107199947784e-04	7.646545e-01	1.027327e+00	7.649571e-01	1.008037e+00
9.273107199947786e-04	7.662110e-01	1.029434e+00	7.664871e-01	1.011736e+00
9.353107199947788e-04	7.675939e-01	1.031312e+00	7.678464e-01	1.015059e+00
9.431678628519217e-04	7.688477e-01	1.033021e+00	7.690789e-01	1.018075e+00
9.510250057090645e-04	7.700140e-01	1.034615e+00	7.702254e-01	1.020887e+00
9.588821485662074e-04	7.710928e-01	1.036093e+00	7.712860e-01	1.023496e+00
9.667392914233502e-04	7.720841e-01	1.037458e+00	7.722606e-01	1.025902e+00
9.745964342804931e-04	7.729878e-01	1.038707e+00	7.731492e-01	1.028104e+00
9.824535771376360e-04	7.738041e-01	1.039842e+00	7.739518e-01	1.030103e+00
9.903107199947787e-04	7.745329e-01	1.040862e+00	7.746685e-01	1.031898e+00
9.924535771376358e-04	7.747255e-01	1.041132e+00	7.748580e-01	1.032372e+00
9.945964342804926e-04	7.749139e-01	1.041396e+00	7.750433e-01	1.032836e+00
9.967392914233496e-04	7.750981e-01	1.041655e+00	7.752244e-01	1.033290e+00
9.988821485662066e-04	7.752780e-01	1.041909e+00	7.754013e-01	1.033733e+00
1.001025005709064e-03	7.754536e-01	1.042157e+00	7.755741e-01	1.034167e+00
1.003167862851920e-03	7.756250e-01	1.042399e+00	7.757426e-01	1.034590e+00
1.005310719994777e-03	7.757922e-01	1.042636e+00	7.759070e-01	1.035003e+00
1.006310719994777e-03	7.758690e-01	1.042745e+00	7.759826e-01	1.035193e+00
1.014310719994777e-03	7.764442e-01	1.043565e+00	7.765486e-01	1.036618e+00
1.022310719994776e-03	7.769807e-01	1.044334e+00	7.770764e-01	1.037949e+00
1.030310719994775e-03	7.774784e-01	1.045052e+00	7.775662e-01	1.039186e+00
1.038310719994775e-03	7.779374e-01	1.045719e+00	7.780178e-01	1.040328e+00
1.046310719994774e-03	7.783575e-01	1.046335e+00	7.784314e-01	1.041376e+00
1.054310719994773e-03	7.787389e-01	1.046901e+00	7.788069e-01	1.042330e+00
1.062310719994773e-03	7.790815e-01	1.047416e+00	7.791443e-01	1.043189e+00
1.070596434280486e-03	7.794111e-01	1.047916e+00	7.794690e-01	1.044016e+00
1.078882148566200e-03	7.797197e-01	1.048388e+00	7.797730e-01	1.044791e+00
1.087167862851913e-03	7.800072e-01	1.048833e+00	7.800563e-01	1.045515e+00
1.095453577137627e-03	7.802737e-01	1.049251e+00	7.803190e-01	1.046185e+00
1.103739291423341e-03	7.805191e-01	1.049640e+00	7.805610e-01	1.046804e+00
1.112025005709054e-03	7.807435e-01	1.050002e+00	7.807823e-01	1.047371e+00
1.120310719994768e-03	7.809469e-01	1.050337e+00	7.809829e-01	1.047885e+00
1.129167862851910e-03	7.811500e-01	1.050676e+00	7.811835e-01	1.048400e+00
1.138025005709052e-03	7.813415e-01	1.050999e+00	7.813725e-01	1.048885e+00
1.146882148566194e-03	7.815212e-01	1.051308e+00	7.815500e-01	1.049341e+00
1.155739291423336e-03	7.816892e-01	1.051600e+00	7.817160e-01	1.049768e+00
1.164596434280478e-03	7.818455e-01	1.051878e+00	7.818705e-01	1.050165e+00
1.173453577137621e-03	7.819900e-01	1.052140e+00	7.820135e-01	1.050533e+00
1.182310719994763e-03	7.821228e-01	1.052387e+00	7.821449e-01	1.050871e+00
1.192453577137619e-03	7.822663e-01	1.052658e+00	7.822870e-01	1.051238e+00
1.202596434280475e-03	7.824028e-01	1.052920e+00	7.824222e-01	1.051586e+00
1.212739291423331e-03	7.825323e-01	1.053173e+00	7.825506e-01	1.051917e+00
1.222882148566188e-03	7.826549e-01	1.053417e+00	7.826722e-01	1.052231e+00
1.233025005709044e-03	7.827706e-01	1.053652e+00	7.827869e-01	1.052527e+00
1.243167862851900e-03	7.828793e-01	1.053878e+00	7.828949e-01	1.052806e+00
1.253310719994757e-03	7.829810e-01	1.054094e+00	7.829959e-01	1.053067e+00
1.265882148566184e-03	7.831018e-01	1.054355e+00	7.831160e-01	1.053377e+00
1.278453577137612e-03	7.832184e-01	1.054611e+00	7.832320e-01	1.053677e+00
1.291025005709039e-03	7.833309e-01	1.054862e+00	7.833438e-01	1.053967e+00
1.303596434280467e-03	7.834391e-01	1.055107e+00	7.834516e-01	1.054246e+00
1.316167862851894e-03	7.835432e-01	1.055346e+00	7.835552e-01	1.054514e+00
1.328739291423322e-03	7.836432e-01	1.055580e+00	7.836548e-01	1.054772e+00
1.341310719994749e-03	7.837389e-01	1.055809e+00	7.837503e-01	1.055020e+00
1.359453577137605e-03	7.838737e-01	1.056134e+00	7.838847e-01	1.055368e+00
1.377596434280460e-03	7.840059e-01	1.056456e+00	7.840166e-01	1.055711e+00
1.395739291423316e-03	7.841356e-01	1.056775e+00	7.841460e-01	1.056047e+00
1.413882148566172e-03	7.842628e-01	1.057090e+00	7.842730e-01	1.056376e+00
1.432025005709027e-03	7.843874e-01	1.057403e+00	7.843975e-01	1.056700e+00
1.450167862851883e-03	7.845095e-01	1.057711e+00	7.845195e-01	1.057017e+00
1.468310719994739e-03	7.846292e-01	1.058017e+00	7.846391e-01	1.057328e+00
1.503167862851878e-03	7.848569e-01	1.058601e+00	7.848666e-01	1.057920e+00
1.538025005709018e-03	7.850831e-01	1.059183e+00	7.850927e-01	1.058510e+00
1.572882148566158e-03	7.853078e-01	1.059763e+00	7.853174e-01	1.059095e+00
1.607739291423298e-03	7.855311e-01	1.060341e+00	7.855405e-01	1.059678e+00
1.642596434280438e-03	7.857528e-01	1.060918e+00	7.857622e-01	1.060257e+00
1.677453577137578e-03	7.859730e-01	1.061492e+00	7.859824e-01	1.060833e+00
1.712310719994718e-03	7.861917e-01	1.062064e+00	7.862011e-01	1.061405e+00
2.030310719994708e-03	7.881721e-01	1.067264e+00	7.881814e-01	1.066612e+00
3.054310719994844e-03	7.943211e-01	1.083690e+00	7.943298e-01	1.083056e+00
4.078310719994979e-03	8.001471e-01	1.099660e+00	8.001553e-01	1.099044e+00
5.102310719995115e-03	8.056737e-01	1.115197e+00	8.056815e-01	1.114598e+00
6.126310719995251e-03	8.109216e-01	1.130320e+00	8.109291e-01	1.129737e+00
7.150310719995387e-03	8.159090e-01	1.145045e+00	8.159161e-01	1.144477e+00
8.174310719995210e-03	8.206521e-01	1.159385e+00	8.206587e-01	1.158832e+00
9.198310719994458e-03	8.251652e-01	1.173351e+00	8.251716e-01	1.172812e+00
1.022231071999371e-02	8.294616e-01	1.186953e+00	8.294677e-01	1.186428e+00
1.124631071999295e-02	8.335530e-01	1.200197e+00	8.335588e-01	1.199686e+00
1.227031071999220e-02	8.374501e-01	1.213090e+00	8.374556e-01	1.212593e+00
1.329431071999145e-02	8.411627e-01	1.225638e+00	8.411680e-01	1.225154e+00
1.431831071999070e-02	8.446997e-01	1.237844e+00	8.447047e-01	1.237373e+00
1.534231071998994e-02	8.480695e-01	1.249711e+00	8.480742e-01	1.249254e+00
1.636631071999048e-02	8.512794e-01	1.261242e+00	8.512840e-01	1.260798e+00
1.739031071999150e-02	8.543366e-01	1.272439e+00	8.543409e-01	1.272008e+00
1.841431071999253e-02	8.572475e-01	1.283303e+00	8.572516e-01	1.282885e+00
1.943831071999355e-02	8.600183e-01	1.293835e+00	8.600221e-01	1.293430e+00
2.046231071999458e-02	8.626543e-01	1.304035e+00	8.626580e-01	1.303643e+00
2.148631071999560e-02	8.651608e-01	1.313903e+00	8.651643e-01	1.313524e+00
2.251031071999662e-02	8.675427e-01	1.323439e+00	8.675461e-01	1.323073e+00
2.353431071999765e-02	8.698046e-01	1.332643e+00	8.698078e-01	1.332289e+00
2.455831071999867e-02	8.719506e-01	1.341513e+00	8.719536e-01	1.341173e+00
2.558231071999970e-02	8.739847e-01	1.350049e+00	8.739876e-01	1.349722e+00
2.660631072000072e-02	8.759106e-01	1.358249e+00	8.759133e-01	1.357935e+00
2.763031072000174e-02	8.777316e-01	1.366113e+00	8.777342e-01	1.365812e+00
2.865431072000277e-02	8.794512e-01	1.373639e+00	8.794535e-01	1.373351e+00
2.967831072000379e-02	8.810722e-01	1.380825e+00	8.810744e-01	1.380550e+00
3.070231072000482e-02	8.825974e-01	1.387670e+00	8.825995e-01	1.387409e+00
3.172631072000584e-02	8.840294e-01	1.394173e+00	8.840315e-01	1.393925e+00
3.275031072000686e-02	8.853709e-01	1.400332e+00	8.853728e-01	1.400097e+00
3.377431072000789e-02	8.866239e-01	1.406146e+00	8.866256e-01	1.405925e+00
3.479831072000891e-02	8.877906e-01	1.411612e+00	8.877921e-01	1.411405e+00
3.582231072000994e-02	8.888729e-01	1.416731e+00	8.888743e-01	1.416537e+00
3.684631072001096e-02	8.898726e-01	1.421500e+00	8.898739e-01	1.421320e+00
3.787031072001198e-02	8.907913e-01	1.425917e+00	8.907925e-01	1.425751e+00
3.889431072001301e-02	8.916306e-01	1.429982e+00	8.916317e-01	1.429830e+00
3.991831072001403e-02	8.923919e-01	1.433694e+00	8.923929e-01	1.433555e+00
4.094231072001506e-02	8.930764e-01	1.437051e+00	8.930773e-01	1.436926e+00
4.196631072001608e-02	8.936851e-01	1.440052e+00	8.936859e-01	1.439941e+00
4.299031072001711e-02	8.942191e-01	1.442696e+00	8.942198e-01	1.442599e+00
4.401431072001813e-02	8.946792e-01	1.444983e+00	8.946798e-01	1.444900e+00
4.503831072001915e-02	8.950663e-01	1.446911e+00	8.950667e-01	1.446843e+00
4.606231072002018e-02	8.953809e-01	1.448481e+00	8.953812e-01	1.448426e+00
4.708631072002120e-02	8.956234e-01	1.449691e+00	8.956236e-01	1.449650e+00
4.811031072002223e-02	8.957943e-01	1.450541e+00	8.957945e-01	1.450514e+00
4.913431072002325e-02	8.958939e-01	1.451030e+00	8.958939e-01	1.451018e+00
4.926745357716624e-02	8.959016e-01	1.451068e+00	8.959017e-01	1.451057e+00
4.940059643430923e-02	8.959082e-01	1.451099e+00	8.959082e-01	1.451090e+00
4.953373929145222e-02	8.959135e-01	1.451124e+00	8.959135e-01	1.451117e+00
4.966688214859521e-02	8.959176e-01	1.451143e+00	8.959176e-01	1.451138e+00
4.980002500573820e-02	8.959205e-01	1.451156e+00	8.959205e-01	1.451152e+00
4.993316786288119e-02	8.959222e-01	1.451162e+00	8.959222e-01	1.451161e+00
5.006631072002418e-02	8.959227e-01	1.451163e+00	8.959227e-01	1.451163e+00
5.015831072002427e-02	8.959224e-01	1.451160e+00	8.959223e-01	1.451161e+00
5.118231072002530e-02	8.958797e-01	1.450929e+00	8.958795e-01	1.450945e+00
5.220631072002632e-02	8.957658e-01	1.450338e+00	8.957655e-01	1.450368e+00
5.323031072002735e-02	8.955806e-01	1.449387e+00	8.955802e-01	1.449430e+00
5.425431072002837e-02	8.953237e-01	1.448076e+00	8.953232e-01	1.448134e+00
5.527831072002939e-02	8.949947e-01	1.446406e+00	8.949942e-01	1.446478e+00
5.630231072003042e-02	8.945932e-01	1.444377e+00	8.945925e-01	1.444463e+00
5.732631072003144e-02	8.941185e-01	1.441990e+00	8.941177e-01	1.442090e+00
5.835031072003247e-02	8.935697e-01	1.439246e+00	8.935688e-01	1.439360e+00
5.937431072003349e-02	8.929461e-01	1.436146e+00	8.929451e-01	1.436274e+00
6.039831072003451e-02	8.922467e-01	1.432691e+00	8.922455e-01	1.432832e+00
6.142231072003554e-02	8.914702e-01	1.428881e+00	8.914689e-01	1.429036e+00
6.244631072003656e-02	8.906155e-01	1.424718e+00	8.906141e-01	1.424887e+00
6.347031072003759e-02	8.896811e-01	1.420204e+00	8.896796e-01	1.420387e+00
6.449431072003861e-02	8.886656e-01	1.415340e+00	8.886639e-01	1.415536e+00
6.551831072003964e-02	8.875672e-01	1.410126e+00	8.875654e-01	1.410336e+00
6.654231072004066e-02	8.863842e-01	1.404565e+00	8.863823e-01	1.404788e+00
6.756631072004168e-02	8.851146e-01	1.398658e+00	8.851126e-01	1.398895e+00
6.859031072004271e-02	8.837562e-01	1.392407e+00	8.837541e-01	1.392657e+00
6.961431072004373e-02	8.823069e-01	1.385812e+00	8.823046e-01	1.386076e+00
7.063831072004476e-02	8.807641e-01	1.378877e+00	8.807617e-01	1.379154e+00
7.166231072004578e-02	8.791252e-01	1.371602e+00	8.791226e-01	1.371892e+00
7.268631072004680e-02	8.773873e-01	1.363988e+00	8.773847e-01	1.364291e+00
7.371031072004783e-02	8.755476e-01	1.356037e+00	8.755448e-01	1.356354e+00
7.473431072004885e-02	8.736026e-01	1.347752e+00	8.735996e-01	1.348081e+00
7.575831072004988e-02	8.715491e-01	1.339132e+00	8.715459e-01	1.339474e+00
7.678231072005090e-02	8.693832e-01	1.330178e+00	8.693798e-01	1.330534e+00
7.780631072005192e-02	8.671009e-01	1.320893e+00	8.670974e-01	1.321262e+00
7.883031072005295e-02	8.646981e-01	1.311277e+00	8.646945e-01	1.311659e+00
7.985431072005397e-02	8.621703e-01	1.301330e+00	8.621664e-01	1.301724e+00
8.087831072005500e-02	8.595124e-01	1.291052e+00	8.595084e-01	1.291460e+00
8.190231072005602e-02	8.567195e-01	1.280445e+00	8.567153e-01	1.280865e+00
8.292631072005704e-02	8.537858e-01	1.269507e+00	8.537813e-01	1.269940e+00
8.395031072005807e-02	8.507053e-01	1.258237e+00	8.507006e-01	1.258683e+00
8.497431072005909e-02	8.474715e-01	1.246634e+00	8.474666e-01	1.247094e+00
8.599831072006012e-02	8.440776e-01	1.234698e+00	8.440724e-01	1.235170e+00
8.702231072006114e-02	8.405157e-01	1.222424e+00	8.405104e-01	1.222910e+00
8.804631072006217e-02	8.367779e-01	1.209810e+00	8.367723e-01	1.210309e+00
8.907031072006319e-02	8.328551e-01	1.196853e+00	8.328491e-01	1.197365e+00
9.009431072006421e-02	8.287376e-01	1.183546e+00	8.287314e-01	1.184072e+00
9.111831072006524e-02	8.244147e-01	1.169884e+00	8.244082e-01	1.170424e+00
9.214231072006626e-02	8.198747e-01	1.155860e+00	8.198678e-01	1.156414e+00
9.316631072006729e-02	8.151047e-01	1.141464e+00	8.150975e-01	1.142033e+00
9.419031072006831e-02	8.100902e-01	1.126685e+00	8.100827e-01	1.127269e+00
9.521431072006933e-02	8.048153e-01	1.111511e+00	8.048073e-01	1.112111e+00
9.623831072007036e-02	7.992619e-01	1.095926e+00	7.992535e-01	1.096542e+00
9.726231072007138e-02	7.934098e-01	1.079911e+00	7.934009e-01	1.080544e+00
9.828631072007241e-02	7.872356e-01	1.063444e+00	7.872263e-01	1.064095e+00
9.931031072007343e-02	7.807131e-01	1.046498e+00	7.807032e-01	1.047169e+00
1.003343107200745e-01	7.738113e-01	1.029040e+00	7.738008e-01	1.029732e+00
1.013583107200755e-01	7.664943e-01	1.011032e+00	7.664832e-01	1.011746e+00
1.023823107200765e-01	7.587196e-01	9.924248e-01	7.587078e-01	9.931630e-01
1.034063107200775e-01	7.504362e-01	9.731590e-01	7.504237e-01	9.739242e-01
1.044303107200786e-01	7.415822e-01	9.531604e-01	7.415687e-01	9.539558e-01
1.054543107200796e-01	7.320805e-01	9.323351e-01	7.320660e-01	9.331648e-01
1.064783107200806e-01	7.218342e-01	9.105620e-01	7.218185e-01	9.114313e-01
1.075023107200816e-01	7.107176e-01	8.876819e-01	7.107005e-01	8.885978e-01
1.085263107200826e-01	6.985630e-01	8.634796e-01	6.985443e-01	8.644519e-01
1.086724535772256e-01	6.967336e-01	8.599046e-01	6.967147e-01	8.608860e-01
1.088185964343687e-01	6.948755e-01	8.562928e-01	6.948562e-01	8.572835e-01
1.089647392915117e-01	6.929885e-01	8.526441e-01	6.929690e-01	8.536445e-01
1.091108821486547e-01	6.910728e-01	8.489586e-01	6.910530e-01	8.499690e-01
1.092570250057977e-01	6.891283e-01	8.452361e-01	6.891081e-01	8.462569e-01
1.094031678629407e-01	6.871550e-01	8.414768e-01	6.871345e-01	8.425083e-01
1.095493107200837e-01	6.851529e-01	8.376807e-01	6.851321e-01	8.387231e-01
1.095503107200837e-01	6.851391e-01	8.376545e-01	6.851183e-01	8.386971e-01
1.096964535772267e-01	6.831055e-01	8.338179e-01	6.830844e-01	8.348719e-01
1.098425964343697e-01	6.810349e-01	8.299336e-01	6.810134e-01	8.309994e-01
1.099887392915127e-01	6.789272e-01	8.260015e-01	6.789053e-01	8.270797e-01
1.101348821486557e-01	6.767824e-01	8.220216e-01	6.767602e-01	8.231129e-01
1.102810250057987e-01	6.746006e-01	8.179941e-01	6.745780e-01	8.190988e-01
1.104271678629417e-01	6.723818e-01	8.139187e-01	6.723587e-01	8.150374e-01
1.105733107200847e-01	6.701258e-01	8.097957e-01	6.701024e-01	8.109289e-01
1.105743107200847e-01	6.701102e-01	8.097672e-01	6.700867e-01	8.109005e-01
1.107204535772277e-01	6.678134e-01	8.055914e-01	6.677895e-01	8.067398e-01
1.108665964343707e-01	6.654663e-01	8.013503e-01	6.654420e-01	8.025147e-01
1.110127392915137e-01	6.630690e-01	7.970441e-01	6.630442e-01	7.982253e-01
1.111588821486567e-01	6.606215e-01	7.926728e-01	6.605961e-01	7.938716e-01
1.113050250057997e-01	6.581237e-01	7.882363e-01	6.580978e-01	7.894536e-01
1.114511678629427e-01	6.555757e-01	7.837346e-01	6.555492e-01	7.849713e-01
1.115973107200857e-01	6.529775e-01	7.791678e-01	6.529504e-01	7.804247e-01
1.115983107200857e-01	6.529595e-01	7.791362e-01	6.529324e-01	7.803933e-01
1.117444535772287e-01	6.503056e-01	7.744971e-01	6.502779e-01	7.757753e-01
1.118905964343717e-01	6.475783e-01	7.697620e-01	6.475499e-01	7.710630e-01
1.120367392915147e-01	6.447776e-01	7.649311e-01	6.447485e-01	7.662564e-01
1.121828821486577e-01	6.419036e-01	7.600043e-01	6.418737e-01	7.613556e-01
1.123290250058007e-01	6.389561e-01	7.549815e-01	6.389255e-01	7.563604e-01
1.124751678629437e-01	6.359353e-01	7.498629e-01	6.359039e-01	7.512709e-01
1.126213107200867e-01	6.328412e-01	7.446484e-01	6.328088e-01	7.460871e-01
1.126223107200867e-01	6.328196e-01	7.446122e-01	6.327872e-01	7.460511e-01
