time	V(s)	V(s1)	V(s2)	V(s3)
2.327416785833954e-02	6.168374e-01	5.396079e-01	6.591765e-01	4.434630e-01
2.327445214405387e-02	6.166559e-01	5.394363e-01	6.589850e-01	4.435092e-01
2.327473642976820e-02	6.164749e-01	5.392648e-01	6.587940e-01	4.435597e-01
2.327502071548253e-02	6.162943e-01	5.390935e-01	6.586034e-01	4.436145e-01
2.327530500119687e-02	6.161143e-01	5.389224e-01	6.584134e-01	4.436736e-01
2.327531500119687e-02	6.161080e-01	5.389164e-01	6.584067e-01	4.436758e-01
2.327585642976839e-02	6.157664e-01	5.385910e-01	6.580461e-01	4.437993e-01
2.327639785833991e-02	6.154274e-01	5.382663e-01	6.576881e-01	4.439451e-01
2.327693928691143e-02	6.150909e-01	5.379423e-01	6.573325e-01	4.441133e-01
2.327748071548295e-02	6.147569e-01	5.376191e-01	6.569795e-01	4.443039e-01
2.327802214405447e-02	6.144254e-01	5.372966e-01	6.566290e-01	4.445168e-01
2.327856357262599e-02	6.140965e-01	5.369749e-01	6.562810e-01	4.447522e-01
2.327910500119751e-02	6.137701e-01	5.366539e-01	6.559355e-01	4.450098e-01
2.327964928691188e-02	6.134448e-01	5.363320e-01	6.555910e-01	4.452946e-01
2.328019357262626e-02	6.131236e-01	5.360112e-01	6.552507e-01	4.456173e-01
2.328073785834064e-02	6.128065e-01	5.356914e-01	6.549144e-01	4.459777e-01
2.328128214405501e-02	6.124935e-01	5.353726e-01	6.545823e-01	4.463760e-01
2.328182642976939e-02	6.121846e-01	5.350550e-01	6.542542e-01	4.468121e-01
2.328237071548377e-02	6.118797e-01	5.347383e-01	6.539302e-01	4.472861e-01
2.328291500119814e-02	6.115789e-01	5.344228e-01	6.536103e-01	4.477978e-01
2.328329071548392e-02	6.113745e-01	5.342057e-01	6.533926e-01	4.481812e-01
2.328366642976970e-02	6.111731e-01	5.339893e-01	6.531780e-01	4.485930e-01
2.328404214405547e-02	6.109747e-01	5.337737e-01	6.529664e-01	4.490332e-01
2.328441785834125e-02	6.107793e-01	5.335588e-01	6.527577e-01	4.495017e-01
2.328479357262703e-02	6.105869e-01	5.333445e-01	6.525521e-01	4.499987e-01
2.328516928691281e-02	6.103974e-01	5.331310e-01	6.523494e-01	4.505241e-01
2.328554500119858e-02	6.102110e-01	5.329182e-01	6.521497e-01	4.510778e-01
2.328555500119859e-02	6.102061e-01	5.329126e-01	6.521445e-01	4.510931e-01
2.328611642977011e-02	6.099336e-01	5.325960e-01	6.518521e-01	4.519777e-01
2.328667785834163e-02	6.096709e-01	5.322816e-01	6.515697e-01	4.529574e-01
2.328723928691315e-02	6.094181e-01	5.319695e-01	6.512972e-01	4.540322e-01
2.328780071548468e-02	6.091752e-01	5.316596e-01	6.510345e-01	4.552021e-01
2.328836214405620e-02	6.089422e-01	5.313519e-01	6.507817e-01	4.564670e-01
2.328892357262772e-02	6.087191e-01	5.310464e-01	6.505389e-01	4.578271e-01
2.328948500119924e-02	6.085058e-01	5.307431e-01	6.503059e-01	4.592822e-01
2.329002500119933e-02	6.083130e-01	5.304541e-01	6.500941e-01	4.608002e-01
2.329056500119943e-02	6.081310e-01	5.301675e-01	6.498931e-01	4.624232e-01
2.329110500119952e-02	6.079599e-01	5.298832e-01	6.497029e-01	4.641510e-01
2.329164500119961e-02	6.077995e-01	5.296014e-01	6.495236e-01	4.659837e-01
2.329218500119970e-02	6.076500e-01	5.293219e-01	6.493551e-01	4.679212e-01
2.329272500119979e-02	6.075113e-01	5.290447e-01	6.491974e-01	4.699637e-01
2.329326500119988e-02	6.073834e-01	5.287700e-01	6.490505e-01	4.721110e-01
2.329362500119994e-02	6.073038e-01	5.285881e-01	6.489583e-01	4.735978e-01
2.329398500120000e-02	6.072280e-01	5.284070e-01	6.488698e-01	4.751208e-01
2.329434500120006e-02	6.071559e-01	5.282268e-01	6.487851e-01	4.766800e-01
2.329470500120012e-02	6.070875e-01	5.280474e-01	6.487041e-01	4.782753e-01
2.329506500120018e-02	6.070229e-01	5.278688e-01	6.486268e-01	4.799068e-01
2.329542500120024e-02	6.069620e-01	5.276911e-01	6.485533e-01	4.815744e-01
2.329578500120030e-02	6.069048e-01	5.275142e-01	6.484835e-01	4.832782e-01
2.329579500120030e-02	6.069032e-01	5.275093e-01	6.484815e-01	4.833258e-01
2.329638071548611e-02	6.068178e-01	5.272233e-01	6.483756e-01	4.861722e-01
2.329696642977193e-02	6.067374e-01	5.269385e-01	6.482747e-01	4.890663e-01
2.329755214405774e-02	6.066619e-01	5.266549e-01	6.481787e-01	4.920081e-01
2.329813785834355e-02	6.065914e-01	5.263725e-01	6.480876e-01	4.949975e-01
2.329872357262936e-02	6.065258e-01	5.260913e-01	6.480015e-01	4.980346e-01
2.329930928691518e-02	6.064651e-01	5.258114e-01	6.479203e-01	5.011194e-01
2.329989500120099e-02	6.064094e-01	5.255327e-01	6.478441e-01	5.042518e-01
2.330048642977251e-02	6.063547e-01	5.252519e-01	6.477687e-01	5.074300e-01
2.330107785834405e-02	6.063010e-01	5.249714e-01	6.476943e-01	5.106164e-01
2.330166928691557e-02	6.062481e-01	5.246914e-01	6.476207e-01	5.138110e-01
2.330226071548710e-02	6.061961e-01	5.244118e-01	6.475481e-01	5.170136e-01
2.330285214405863e-02	6.061450e-01	5.241326e-01	6.474764e-01	5.202244e-01
2.330344357263016e-02	6.060948e-01	5.238539e-01	6.474056e-01	5.234433e-01
2.330403500120168e-02	6.060455e-01	5.235755e-01	6.473356e-01	5.266703e-01
2.330431928691602e-02	6.060213e-01	5.234418e-01	6.473016e-01	5.282167e-01
2.330460357263035e-02	6.059971e-01	5.233080e-01	6.472674e-01	5.297617e-01
2.330488785834468e-02	6.059726e-01	5.231743e-01	6.472330e-01	5.313051e-01
2.330517214405901e-02	6.059481e-01	5.230406e-01	6.471985e-01	5.328470e-01
2.330545642977335e-02	6.059233e-01	5.229069e-01	6.471639e-01	5.343874e-01
2.330574071548768e-02	6.058985e-01	5.227732e-01	6.471292e-01	5.359263e-01
2.330602500120202e-02	6.058735e-01	5.226396e-01	6.470943e-01	5.374637e-01
2.330603500120202e-02	6.058726e-01	5.226349e-01	6.470931e-01	5.375178e-01
2.330704500120219e-02	6.057828e-01	5.221603e-01	6.469681e-01	5.429684e-01
2.330805500120236e-02	6.056886e-01	5.216857e-01	6.468388e-01	5.483747e-01
2.330906500120252e-02	6.055901e-01	5.212109e-01	6.467052e-01	5.537365e-01
2.331007500120269e-02	6.054872e-01	5.207359e-01	6.465673e-01	5.590539e-01
2.331108500120286e-02	6.053801e-01	5.202608e-01	6.464251e-01	5.643268e-01
2.331209500120303e-02	6.052686e-01	5.197855e-01	6.462787e-01	5.695553e-01
2.331310500120320e-02	6.051528e-01	5.193101e-01	6.461279e-01	5.747395e-01
2.331627500120373e-02	6.047527e-01	5.178152e-01	6.456182e-01	5.906369e-01
2.331773642977540e-02	6.045502e-01	5.171248e-01	6.453653e-01	5.977823e-01
2.331919785834708e-02	6.043361e-01	5.164336e-01	6.451009e-01	6.048087e-01
2.332065928691875e-02	6.041105e-01	5.157417e-01	6.448250e-01	6.117158e-01
2.332212071549043e-02	6.038733e-01	5.150489e-01	6.445375e-01	6.185039e-01
2.332358214406210e-02	6.036245e-01	5.143555e-01	6.442386e-01	6.251728e-01
2.332504357263377e-02	6.033642e-01	5.136612e-01	6.439281e-01	6.317226e-01
2.332650500120545e-02	6.030923e-01	5.129662e-01	6.436061e-01	6.381533e-01
2.332651500120545e-02	6.030903e-01	5.129614e-01	6.436039e-01	6.381969e-01
2.333675500120716e-02	6.008703e-01	5.080733e-01	6.410342e-01	6.799762e-01
2.334699500120888e-02	5.981216e-01	5.031598e-01	6.379380e-01	7.161922e-01
2.335723500121059e-02	5.948674e-01	4.982290e-01	6.343380e-01	7.470037e-01
2.335869642978227e-02	5.943625e-01	4.975243e-01	6.337838e-01	7.509638e-01
2.336015785835394e-02	5.938471e-01	4.968193e-01	6.332191e-01	7.548103e-01
2.336161928692562e-02	5.933213e-01	4.961140e-01	6.326441e-01	7.585433e-01
2.336308071549729e-02	5.927850e-01	4.954085e-01	6.320586e-01	7.621626e-01
2.336454214406896e-02	5.922383e-01	4.947028e-01	6.314627e-01	7.656684e-01
2.336600357264064e-02	5.916812e-01	4.939968e-01	6.308564e-01	7.690605e-01
2.336746500121231e-02	5.911136e-01	4.932906e-01	6.302397e-01	7.723391e-01
2.336747500121231e-02	5.911097e-01	4.932858e-01	6.302354e-01	7.723611e-01
2.336893642978398e-02	5.905316e-01	4.925794e-01	6.296082e-01	7.755249e-01
2.337039785835566e-02	5.899417e-01	4.918725e-01	6.289692e-01	7.785601e-01
2.337185928692733e-02	5.893400e-01	4.911653e-01	6.283183e-01	7.814665e-01
2.337332071549900e-02	5.887264e-01	4.904577e-01	6.276556e-01	7.842442e-01
2.337478214407068e-02	5.881011e-01	4.897496e-01	6.269812e-01	7.868932e-01
2.337624357264235e-02	5.874639e-01	4.890412e-01	6.262949e-01	7.894135e-01
2.337770500121402e-02	5.868149e-01	4.883323e-01	6.255968e-01	7.918051e-01
2.337771500121403e-02	5.868104e-01	4.883275e-01	6.255919e-01	7.918209e-01
2.337895500121423e-02	5.862497e-01	4.877256e-01	6.249896e-01	7.937417e-01
2.338019500121444e-02	5.856780e-01	4.871231e-01	6.243763e-01	7.955436e-01
2.338143500121465e-02	5.850952e-01	4.865199e-01	6.237518e-01	7.972265e-01
2.338267500121486e-02	5.845014e-01	4.859159e-01	6.231163e-01	7.987905e-01
2.338391500121506e-02	5.838965e-01	4.853113e-01	6.224697e-01	8.002355e-01
2.338515500121527e-02	5.832805e-01	4.847059e-01	6.218121e-01	8.015617e-01
2.338639500121548e-02	5.826535e-01	4.840999e-01	6.211433e-01	8.027689e-01
2.338795500121574e-02	5.818440e-01	4.833356e-01	6.202814e-01	8.040689e-01
2.338888071550161e-02	5.813542e-01	4.828813e-01	6.197604e-01	8.047393e-01
2.338980642978748e-02	5.808549e-01	4.824260e-01	6.192300e-01	8.053101e-01
2.339073214407335e-02	5.803462e-01	4.819698e-01	6.186901e-01	8.057813e-01
2.339165785835922e-02	5.798280e-01	4.815126e-01	6.181407e-01	8.061530e-01
2.339258357264509e-02	5.793003e-01	4.810544e-01	6.175819e-01	8.064252e-01
2.339350928693096e-02	5.787632e-01	4.805952e-01	6.170136e-01	8.065977e-01
2.339443500121683e-02	5.782166e-01	4.801351e-01	6.164358e-01	8.066708e-01
2.339466785835972e-02	5.780771e-01	4.800191e-01	6.162884e-01	8.066684e-01
2.339490071550262e-02	5.779368e-01	4.799030e-01	6.161403e-01	8.066585e-01
2.339513357264552e-02	5.777959e-01	4.797868e-01	6.159916e-01	8.066411e-01
2.339536642978841e-02	5.776543e-01	4.796706e-01	6.158421e-01	8.066163e-01
2.339559928693131e-02	5.775119e-01	4.795542e-01	6.156919e-01	8.065840e-01
2.339583214407420e-02	5.773688e-01	4.794378e-01	6.155410e-01	8.065442e-01
2.339606500121710e-02	5.772250e-01	4.793213e-01	6.153893e-01	8.064969e-01
2.339636785836001e-02	5.770369e-01	4.791697e-01	6.151910e-01	8.064237e-01
2.339667071550292e-02	5.768476e-01	4.790179e-01	6.149914e-01	8.063376e-01
2.339697357264582e-02	5.766570e-01	4.788660e-01	6.147906e-01	8.062387e-01
2.339727642978873e-02	5.764652e-01	4.787139e-01	6.145885e-01	8.061269e-01
2.339757928693164e-02	5.762721e-01	4.785617e-01	6.143853e-01	8.060022e-01
2.339788214407455e-02	5.760778e-01	4.784094e-01	6.141808e-01	8.058647e-01
2.339818500121746e-02	5.758823e-01	4.782569e-01	6.139750e-01	8.057143e-01
2.339819500121746e-02	5.758759e-01	4.782518e-01	6.139683e-01	8.057091e-01
2.339837642978891e-02	5.757582e-01	4.781604e-01	6.138444e-01	8.056127e-01
2.339855785836038e-02	5.756400e-01	4.780690e-01	6.137202e-01	8.055121e-01
2.339873928693183e-02	5.755215e-01	4.779774e-01	6.135955e-01	8.054071e-01
2.339892071550329e-02	5.754026e-01	4.778859e-01	6.134704e-01	8.052979e-01
2.339910214407475e-02	5.752832e-01	4.777943e-01	6.133450e-01	8.051844e-01
2.339928357264621e-02	5.751635e-01	4.777027e-01	6.132191e-01	8.050666e-01
2.339946500121767e-02	5.750433e-01	4.776110e-01	6.130928e-01	8.049445e-01
2.339962785836056e-02	5.749351e-01	4.775287e-01	6.129791e-01	8.048315e-01
2.339979071550344e-02	5.748267e-01	4.774463e-01	6.128652e-01	8.047155e-01
2.339995357264632e-02	5.747180e-01	4.773640e-01	6.127509e-01	8.045966e-01
2.340011642978921e-02	5.746090e-01	4.772816e-01	6.126364e-01	8.044748e-01
2.340027928693209e-02	5.744997e-01	4.771992e-01	6.125217e-01	8.043501e-01
2.340044214407497e-02	5.743902e-01	4.771167e-01	6.124066e-01	8.042224e-01
2.340060500121786e-02	5.742804e-01	4.770342e-01	6.122913e-01	8.040918e-01
2.340091785836077e-02	5.740689e-01	4.768758e-01	6.120692e-01	8.038356e-01
2.340123071550368e-02	5.738572e-01	4.767175e-01	6.118469e-01	8.035758e-01
2.340154357264659e-02	5.736453e-01	4.765592e-01	6.116244e-01	8.033126e-01
2.340185642978950e-02	5.734331e-01	4.764009e-01	6.114016e-01	8.030460e-01
2.340216928693241e-02	5.732206e-01	4.762428e-01	6.111785e-01	8.027759e-01
2.340248214407532e-02	5.730079e-01	4.760847e-01	6.109552e-01	8.025023e-01
2.340279500121823e-02	5.727949e-01	4.759267e-01	6.107317e-01	8.022252e-01
2.340306500121827e-02	5.726110e-01	4.757904e-01	6.105386e-01	8.019847e-01
2.340333500121832e-02	5.724271e-01	4.756541e-01	6.103456e-01	8.017429e-01
2.340360500121836e-02	5.722431e-01	4.755180e-01	6.101524e-01	8.015000e-01
2.340387500121841e-02	5.720590e-01	4.753819e-01	6.099593e-01	8.012559e-01
2.340414500121845e-02	5.718750e-01	4.752459e-01	6.097660e-01	8.010106e-01
2.340441500121850e-02	5.716909e-01	4.751100e-01	6.095727e-01	8.007642e-01
2.340468500121854e-02	5.715067e-01	4.749742e-01	6.093794e-01	8.005165e-01
2.340495071550430e-02	5.713255e-01	4.748406e-01	6.091892e-01	8.002723e-01
2.340521642979006e-02	5.711443e-01	4.747071e-01	6.089990e-01	8.000277e-01
2.340548214407582e-02	5.709631e-01	4.745738e-01	6.088088e-01	7.997826e-01
2.340574785836158e-02	5.707820e-01	4.744405e-01	6.086186e-01	7.995371e-01
2.340601357264734e-02	5.706009e-01	4.743073e-01	6.084285e-01	7.992912e-01
2.340627928693310e-02	5.704198e-01	4.741741e-01	6.082384e-01	7.990448e-01
2.340654500121886e-02	5.702387e-01	4.740411e-01	6.080483e-01	7.987981e-01
2.340681357264747e-02	5.700558e-01	4.739068e-01	6.078562e-01	7.985485e-01
2.340708214407609e-02	5.698729e-01	4.737726e-01	6.076641e-01	7.982989e-01
2.340735071550470e-02	5.696901e-01	4.736384e-01	6.074722e-01	7.980491e-01
2.340761928693332e-02	5.695073e-01	4.735044e-01	6.072803e-01	7.977993e-01
2.340788785836194e-02	5.693246e-01	4.733705e-01	6.070884e-01	7.975494e-01
2.340815642979055e-02	5.691419e-01	4.732366e-01	6.068967e-01	7.972993e-01
2.340842500121917e-02	5.689594e-01	4.731029e-01	6.067050e-01	7.970492e-01
2.340843500121917e-02	5.689526e-01	4.730979e-01	6.066978e-01	7.970399e-01
2.340882357264781e-02	5.686885e-01	4.729046e-01	6.064206e-01	7.966780e-01
2.340921214407644e-02	5.684247e-01	4.727116e-01	6.061435e-01	7.963163e-01
2.340960071550508e-02	5.681610e-01	4.725188e-01	6.058666e-01	7.959546e-01
2.340998928693372e-02	5.678974e-01	4.723262e-01	6.055898e-01	7.955929e-01
2.341037785836236e-02	5.676340e-01	4.721338e-01	6.053132e-01	7.952314e-01
2.341076642979099e-02	5.673708e-01	4.719417e-01	6.050367e-01	7.948700e-01
2.341115500121963e-02	5.671078e-01	4.717498e-01	6.047603e-01	7.945086e-01
2.341167785836257e-02	5.667541e-01	4.714919e-01	6.043888e-01	7.940226e-01
2.341220071550552e-02	5.664007e-01	4.712345e-01	6.040176e-01	7.935370e-01
2.341272357264846e-02	5.660476e-01	4.709775e-01	6.036466e-01	7.930516e-01
2.341324642979141e-02	5.656948e-01	4.707209e-01	6.032760e-01	7.925666e-01
2.341376928693435e-02	5.653423e-01	4.704648e-01	6.029056e-01	7.920818e-01
2.341429214407729e-02	5.649902e-01	4.702091e-01	6.025356e-01	7.915974e-01
2.341481500122024e-02	5.646383e-01	4.699538e-01	6.021658e-01	7.911133e-01
2.341536500122033e-02	5.642685e-01	4.696858e-01	6.017772e-01	7.906043e-01
2.341591500122043e-02	5.638991e-01	4.694182e-01	6.013889e-01	7.900958e-01
2.341646500122052e-02	5.635300e-01	4.691511e-01	6.010009e-01	7.895876e-01
2.341701500122061e-02	5.631612e-01	4.688845e-01	6.006133e-01	7.890797e-01
2.341756500122070e-02	5.627928e-01	4.686185e-01	6.002260e-01	7.885722e-01
2.341811500122079e-02	5.624247e-01	4.683529e-01	5.998391e-01	7.880650e-01
2.341866500122089e-02	5.620570e-01	4.680878e-01	5.994524e-01	7.875582e-01
2.341867500122089e-02	5.620503e-01	4.680830e-01	5.994455e-01	7.875490e-01
2.341968785836392e-02	5.613740e-01	4.675961e-01	5.987343e-01	7.866166e-01
2.342070071550694e-02	5.606989e-01	4.671110e-01	5.980244e-01	7.856854e-01
2.342171357264997e-02	5.600250e-01	4.666277e-01	5.973155e-01	7.847554e-01
2.342272642979299e-02	5.593522e-01	4.661462e-01	5.966079e-01	7.838267e-01
2.342373928693602e-02	5.586806e-01	4.656665e-01	5.959013e-01	7.828991e-01
2.342475214407905e-02	5.580103e-01	4.651886e-01	5.951960e-01	7.819727e-01
2.342576500122208e-02	5.573410e-01	4.647125e-01	5.944917e-01	7.810476e-01
2.342891500122260e-02	5.552674e-01	4.632440e-01	5.923088e-01	7.781780e-01
2.343037642979428e-02	5.543092e-01	4.625689e-01	5.912999e-01	7.768507e-01
2.343183785836595e-02	5.533535e-01	4.618982e-01	5.902934e-01	7.755259e-01
2.343329928693762e-02	5.524004e-01	4.612320e-01	5.892893e-01	7.742036e-01
2.343476071550930e-02	5.514499e-01	4.605702e-01	5.882877e-01	7.728838e-01
2.343622214408097e-02	5.505018e-01	4.599129e-01	5.872885e-01	7.715665e-01
2.343768357265264e-02	5.495563e-01	4.592600e-01	5.862918e-01	7.702517e-01
2.343914500122432e-02	5.486134e-01	4.586117e-01	5.852975e-01	7.689394e-01
2.343915500122432e-02	5.486069e-01	4.586073e-01	5.852907e-01	7.689305e-01
2.344061642979599e-02	5.476665e-01	4.579636e-01	5.842989e-01	7.676208e-01
2.344207785836767e-02	5.467288e-01	4.573256e-01	5.833096e-01	7.663136e-01
2.344353928693934e-02	5.457936e-01	4.566930e-01	5.823229e-01	7.650089e-01
2.344500071551101e-02	5.448612e-01	4.560660e-01	5.813387e-01	7.637068e-01
2.344646214408268e-02	5.439313e-01	4.554445e-01	5.803570e-01	7.624072e-01
2.344792357265436e-02	5.430042e-01	4.548286e-01	5.793779e-01	7.611101e-01
2.344938500122603e-02	5.420796e-01	4.542181e-01	5.784014e-01	7.598156e-01
2.344939500122603e-02	5.420734e-01	4.542140e-01	5.783947e-01	7.598068e-01
2.345085642979771e-02	5.411517e-01	4.536107e-01	5.774209e-01	7.585148e-01
2.345231785836938e-02	5.402334e-01	4.530210e-01	5.764504e-01	7.572254e-01
2.345377928694106e-02	5.393186e-01	4.524448e-01	5.754833e-01	7.559388e-01
2.345524071551273e-02	5.384073e-01	4.518820e-01	5.745195e-01	7.546548e-01
2.345670214408440e-02	5.374994e-01	4.513327e-01	5.735590e-01	7.533735e-01
2.345816357265608e-02	5.365950e-01	4.507970e-01	5.726019e-01	7.520948e-01
2.345962500122775e-02	5.356940e-01	4.502747e-01	5.716481e-01	7.508188e-01
2.345963500122775e-02	5.356879e-01	4.502712e-01	5.716416e-01	7.508101e-01
2.346109642979942e-02	5.347905e-01	4.497637e-01	5.706913e-01	7.495369e-01
2.346255785837110e-02	5.338973e-01	4.492769e-01	5.697451e-01	7.482664e-01
2.346401928694277e-02	5.330083e-01	4.488108e-01	5.688029e-01	7.469987e-01
2.346548071551444e-02	5.321235e-01	4.483654e-01	5.678648e-01	7.457337e-01
2.346694214408612e-02	5.312429e-01	4.479406e-01	5.669307e-01	7.444716e-01
2.346840357265779e-02	5.303664e-01	4.475364e-01	5.660007e-01	7.432123e-01
2.346986500122946e-02	5.294942e-01	4.471529e-01	5.650747e-01	7.419558e-01
2.346987500122947e-02	5.294883e-01	4.471504e-01	5.650684e-01	7.419472e-01
2.347097357265822e-02	5.288357e-01	4.468793e-01	5.643754e-01	7.410045e-01
2.347207214408698e-02	5.281862e-01	4.466275e-01	5.636854e-01	7.400636e-01
2.347317071551573e-02	5.275399e-01	4.463948e-01	5.629984e-01	7.391244e-01
2.347426928694449e-02	5.268967e-01	4.461813e-01	5.623145e-01	7.381869e-01
2.347536785837324e-02	5.262566e-01	4.459870e-01	5.616337e-01	7.372511e-01
2.347646642980200e-02	5.256196e-01	4.458119e-01	5.609558e-01	7.363170e-01
2.347756500123075e-02	5.249858e-01	4.456560e-01	5.602810e-01	7.353846e-01
2.347792785837367e-02	5.247773e-01	4.456108e-01	5.600590e-01	7.350771e-01
2.347829071551659e-02	5.245693e-01	4.455687e-01	5.598375e-01	7.347698e-01
2.347865357265951e-02	5.243617e-01	4.455295e-01	5.596163e-01	7.344626e-01
2.347901642980242e-02	5.241545e-01	4.454933e-01	5.593956e-01	7.341557e-01
2.347937928694534e-02	5.239478e-01	4.454601e-01	5.591753e-01	7.338490e-01
2.347974214408826e-02	5.237415e-01	4.454299e-01	5.589554e-01	7.335425e-01
2.348010500123118e-02	5.235356e-01	4.454027e-01	5.587359e-01	7.332362e-01
2.348011500123118e-02	5.235299e-01	4.454020e-01	5.587299e-01	7.332277e-01
2.348047214408838e-02	5.233278e-01	4.453785e-01	5.585143e-01	7.329264e-01
2.348082928694559e-02	5.231261e-01	4.453585e-01	5.582992e-01	7.326254e-01
2.348118642980279e-02	5.229249e-01	4.453422e-01	5.580846e-01	7.323245e-01
2.348154357265999e-02	5.227242e-01	4.453294e-01	5.578705e-01	7.320239e-01
2.348190071551719e-02	5.225239e-01	4.453201e-01	5.576568e-01	7.317234e-01
2.348225785837440e-02	5.223242e-01	4.453145e-01	5.574437e-01	7.314232e-01
2.348261500123160e-02	5.221249e-01	4.453124e-01	5.572309e-01	7.311232e-01
2.348293928694594e-02	5.219445e-01	4.453140e-01	5.570383e-01	7.308510e-01
2.348326357266028e-02	5.217645e-01	4.453192e-01	5.568460e-01	7.305790e-01
2.348358785837462e-02	5.215849e-01	4.453281e-01	5.566543e-01	7.303071e-01
2.348391214408896e-02	5.214059e-01	4.453406e-01	5.564630e-01	7.300355e-01
2.348423642980330e-02	5.212273e-01	4.453568e-01	5.562721e-01	7.297640e-01
2.348456071551764e-02	5.210492e-01	4.453767e-01	5.560818e-01	7.294927e-01
2.348488500123198e-02	5.208715e-01	4.454002e-01	5.558919e-01	7.292216e-01
2.348540214408921e-02	5.205892e-01	4.454450e-01	5.555900e-01	7.287897e-01
2.348591928694644e-02	5.203084e-01	4.455024e-01	5.552896e-01	7.283583e-01
2.348643642980367e-02	5.200291e-01	4.455724e-01	5.549907e-01	7.279274e-01
2.348695357266090e-02	5.197514e-01	4.456551e-01	5.546933e-01	7.274971e-01
2.348747071551813e-02	5.194752e-01	4.457504e-01	5.543975e-01	7.270674e-01
2.348798785837536e-02	5.192006e-01	4.458583e-01	5.541032e-01	7.266381e-01
2.348850500123259e-02	5.189275e-01	4.459789e-01	5.538104e-01	7.262095e-01
2.348876785837549e-02	5.187894e-01	4.460466e-01	5.536623e-01	7.259918e-01
2.348903071551839e-02	5.186518e-01	4.461188e-01	5.535147e-01	7.257743e-01
2.348929357266129e-02	5.185148e-01	4.461954e-01	5.533676e-01	7.255570e-01
2.348955642980419e-02	5.183782e-01	4.462765e-01	5.532211e-01	7.253399e-01
2.348981928694709e-02	5.182422e-01	4.463620e-01	5.530750e-01	7.251229e-01
2.349008214408999e-02	5.181067e-01	4.464519e-01	5.529295e-01	7.249060e-01
2.349034500123290e-02	5.179718e-01	4.465463e-01	5.527844e-01	7.246894e-01
2.349035500123290e-02	5.179666e-01	4.465500e-01	5.527790e-01	7.246811e-01
2.349093785837585e-02	5.176689e-01	4.467725e-01	5.524590e-01	7.242012e-01
2.349152071551881e-02	5.173748e-01	4.470272e-01	5.521425e-01	7.237224e-01
2.349210357266176e-02	5.170842e-01	4.473140e-01	5.518296e-01	7.232445e-01
2.349268642980471e-02	5.167973e-01	4.476330e-01	5.515203e-01	7.227676e-01
2.349326928694767e-02	5.165139e-01	4.479842e-01	5.512145e-01	7.222918e-01
2.349385214409062e-02	5.162340e-01	4.483675e-01	5.509122e-01	7.218170e-01
2.349443500123358e-02	5.159578e-01	4.487830e-01	5.506135e-01	7.213432e-01
2.349507500123369e-02	5.156589e-01	4.492799e-01	5.502900e-01	7.208241e-01
2.349571500123379e-02	5.153676e-01	4.498474e-01	5.499740e-01	7.203070e-01
2.349635500123390e-02	5.150839e-01	4.504855e-01	5.496655e-01	7.197917e-01
2.349699500123401e-02	5.148076e-01	4.511940e-01	5.493645e-01	7.192782e-01
2.349763500123412e-02	5.145389e-01	4.519732e-01	5.490710e-01	7.187666e-01
2.349827500123422e-02	5.142777e-01	4.528229e-01	5.487849e-01	7.182568e-01
2.349891500123433e-02	5.140240e-01	4.537431e-01	5.485064e-01	7.177489e-01
2.349915357266294e-02	5.139324e-01	4.541152e-01	5.484056e-01	7.175603e-01
2.349939214409155e-02	5.138424e-01	4.545019e-01	5.483063e-01	7.173720e-01
2.349963071552016e-02	5.137540e-01	4.549033e-01	5.482086e-01	7.171841e-01
2.349986928694878e-02	5.136671e-01	4.553195e-01	5.481124e-01	7.169965e-01
2.350010785837739e-02	5.135817e-01	4.557503e-01	5.480177e-01	7.168093e-01
2.350034642980600e-02	5.134979e-01	4.561958e-01	5.479246e-01	7.166224e-01
2.350058500123461e-02	5.134156e-01	4.566560e-01	5.478330e-01	7.164359e-01
2.350059500123461e-02	5.134121e-01	4.566757e-01	5.478293e-01	7.164281e-01
2.350119500123471e-02	5.132120e-01	4.578985e-01	5.476058e-01	7.159607e-01
2.350179500123481e-02	5.130245e-01	4.592427e-01	5.473948e-01	7.154960e-01
2.350239500123491e-02	5.128496e-01	4.607083e-01	5.471965e-01	7.150342e-01
2.350299500123501e-02	5.126872e-01	4.622952e-01	5.470107e-01	7.145752e-01
2.350359500123511e-02	5.125375e-01	4.640036e-01	5.468375e-01	7.141190e-01
2.350419500123522e-02	5.124004e-01	4.658334e-01	5.466769e-01	7.136656e-01
2.350479500123532e-02	5.122758e-01	4.677846e-01	5.465289e-01	7.132151e-01
2.350524357266396e-02	5.121926e-01	4.693396e-01	5.464281e-01	7.128804e-01
2.350569214409261e-02	5.121163e-01	4.709613e-01	5.463342e-01	7.125472e-01
2.350614071552126e-02	5.120468e-01	4.726496e-01	5.462472e-01	7.122156e-01
2.350658928694990e-02	5.119843e-01	4.744046e-01	5.461671e-01	7.118855e-01
2.350703785837855e-02	5.119286e-01	4.762263e-01	5.460938e-01	7.115570e-01
2.350748642980719e-02	5.118798e-01	4.781147e-01	5.460274e-01	7.112300e-01
2.350793500123584e-02	5.118379e-01	4.800697e-01	5.459678e-01	7.109045e-01
2.350834785837877e-02	5.118046e-01	4.819209e-01	5.459184e-01	7.106061e-01
2.350876071552169e-02	5.117753e-01	4.838096e-01	5.458728e-01	7.103087e-01
2.350917357266462e-02	5.117497e-01	4.857358e-01	5.458311e-01	7.100121e-01
