time	V(out)	V(outr)
5.761378571430826e-03	6.722119e-01	6.773441e-01
5.767264285716557e-03	6.719708e-01	6.771009e-01
5.773150000002288e-03	6.717295e-01	6.768575e-01
5.774507142859434e-03	6.716739e-01	6.768013e-01
5.775864285716581e-03	6.716184e-01	6.767452e-01
5.777221428573728e-03	6.715628e-01	6.766891e-01
5.778578571430873e-03	6.715073e-01	6.766330e-01
5.779935714288020e-03	6.714518e-01	6.765768e-01
5.781292857145167e-03	6.713963e-01	6.765207e-01
5.782650000002314e-03	6.713408e-01	6.764646e-01
5.788607142859473e-03	6.710972e-01	6.762181e-01
5.794564285716632e-03	6.708539e-01	6.759718e-01
5.800521428573791e-03	6.706109e-01	6.757257e-01
5.806478571430950e-03	6.703682e-01	6.754797e-01
5.812435714288109e-03	6.701257e-01	6.752339e-01
5.818392857145268e-03	6.698836e-01	6.749884e-01
5.824350000002428e-03	6.696417e-01	6.747429e-01
5.834350000002455e-03	6.692364e-01	6.743319e-01
5.848964285716781e-03	6.686458e-01	6.737329e-01
5.863578571431106e-03	6.680571e-01	6.731358e-01
5.878192857145432e-03	6.674704e-01	6.725407e-01
5.892807142859758e-03	6.668856e-01	6.719476e-01
5.907421428574084e-03	6.663027e-01	6.713564e-01
5.922035714288409e-03	6.657217e-01	6.707671e-01
5.936650000002735e-03	6.651427e-01	6.701798e-01
5.936750000002735e-03	6.651387e-01	6.701758e-01
5.951364285717061e-03	6.645616e-01	6.695904e-01
5.965978571431386e-03	6.639863e-01	6.690070e-01
5.980592857145712e-03	6.634128e-01	6.684254e-01
5.995207142860038e-03	6.628413e-01	6.678457e-01
6.009821428574364e-03	6.622716e-01	6.672678e-01
6.024435714288689e-03	6.617037e-01	6.666919e-01
6.039050000003015e-03	6.611377e-01	6.661178e-01
6.039150000003015e-03	6.611338e-01	6.661139e-01
6.046321428574464e-03	6.608567e-01	6.658329e-01
6.053492857145911e-03	6.605801e-01	6.655523e-01
6.060664285717360e-03	6.603039e-01	6.652722e-01
6.067835714288808e-03	6.600281e-01	6.649925e-01
6.075007142860256e-03	6.597528e-01	6.647132e-01
6.082178571431704e-03	6.594779e-01	6.644344e-01
6.089350000003152e-03	6.592035e-01	6.641560e-01
6.096792857146030e-03	6.589191e-01	6.638676e-01
6.104235714288907e-03	6.586351e-01	6.635796e-01
6.111678571431784e-03	6.583517e-01	6.632921e-01
6.119121428574663e-03	6.580687e-01	6.630051e-01
6.126564285717540e-03	6.577861e-01	6.627185e-01
6.134007142860417e-03	6.575040e-01	6.624324e-01
6.141450000003295e-03	6.572224e-01	6.621467e-01
6.141550000003295e-03	6.572186e-01	6.621429e-01
6.156164285717621e-03	6.566670e-01	6.615835e-01
6.170778571431946e-03	6.561171e-01	6.610258e-01
6.185392857146272e-03	6.555689e-01	6.604698e-01
6.200007142860598e-03	6.550225e-01	6.599156e-01
6.214621428574924e-03	6.544778e-01	6.593632e-01
6.229235714289249e-03	6.539349e-01	6.588125e-01
6.243850000003575e-03	6.533936e-01	6.582636e-01
6.243950000003575e-03	6.533899e-01	6.582599e-01
6.258564285717901e-03	6.528504e-01	6.577127e-01
6.273178571432226e-03	6.523126e-01	6.571672e-01
6.287792857146552e-03	6.517764e-01	6.566234e-01
6.302407142860878e-03	6.512420e-01	6.560813e-01
6.317021428575204e-03	6.507092e-01	6.555410e-01
6.331635714289529e-03	6.501780e-01	6.550023e-01
6.346250000003855e-03	6.496486e-01	6.544653e-01
6.346350000003855e-03	6.496450e-01	6.544617e-01
6.360964285718181e-03	6.491172e-01	6.539264e-01
6.375578571432506e-03	6.485910e-01	6.533927e-01
6.390192857146832e-03	6.480665e-01	6.528607e-01
6.404807142861158e-03	6.475435e-01	6.523304e-01
6.419421428575484e-03	6.470222e-01	6.518017e-01
6.434035714289809e-03	6.465026e-01	6.512746e-01
6.448650000004135e-03	6.459845e-01	6.507492e-01
6.448750000004135e-03	6.459810e-01	6.507456e-01
6.463364285718461e-03	6.454645e-01	6.502218e-01
6.477978571432786e-03	6.449496e-01	6.496996e-01
6.492592857147112e-03	6.444363e-01	6.491790e-01
6.507207142861438e-03	6.439246e-01	6.486600e-01
6.521821428575764e-03	6.434144e-01	6.481425e-01
6.536435714290089e-03	6.429058e-01	6.476267e-01
6.551050000004415e-03	6.423987e-01	6.471125e-01
6.551150000004415e-03	6.423953e-01	6.471090e-01
6.565764285718741e-03	6.418897e-01	6.465963e-01
6.580378571433066e-03	6.413858e-01	6.460852e-01
6.594992857147392e-03	6.408833e-01	6.455756e-01
6.609607142861718e-03	6.403823e-01	6.450675e-01
6.624221428576044e-03	6.398829e-01	6.445610e-01
6.638835714290369e-03	6.393850e-01	6.440561e-01
6.653450000004695e-03	6.388887e-01	6.435527e-01
6.653550000004695e-03	6.388853e-01	6.435492e-01
6.659535714290426e-03	6.386824e-01	6.433435e-01
6.665521428576157e-03	6.384797e-01	6.431380e-01
6.671507142861887e-03	6.382774e-01	6.429327e-01
6.677492857147618e-03	6.380752e-01	6.427277e-01
6.683478571433348e-03	6.378734e-01	6.425230e-01
6.689464285719079e-03	6.376717e-01	6.423185e-01
6.695450000004810e-03	6.374704e-01	6.421142e-01
6.704078571433405e-03	6.371805e-01	6.418203e-01
6.712707142862000e-03	6.368911e-01	6.415268e-01
6.721335714290595e-03	6.366023e-01	6.412339e-01
6.729964285719190e-03	6.363139e-01	6.409414e-01
6.738592857147785e-03	6.360261e-01	6.406495e-01
6.747221428576380e-03	6.357388e-01	6.403582e-01
6.755850000004975e-03	6.354520e-01	6.400673e-01
6.755950000004975e-03	6.354486e-01	6.400639e-01
6.770564285719301e-03	6.349640e-01	6.395724e-01
6.785178571433626e-03	6.344809e-01	6.390824e-01
6.799792857147952e-03	6.339991e-01	6.385938e-01
6.814407142862278e-03	6.335188e-01	6.381067e-01
6.829021428576604e-03	6.330399e-01	6.376210e-01
6.843635714290929e-03	6.325624e-01	6.371367e-01
6.858250000005255e-03	6.320863e-01	6.366539e-01
6.858350000005255e-03	6.320831e-01	6.366506e-01
6.872964285719581e-03	6.316084e-01	6.361692e-01
6.887578571433906e-03	6.311351e-01	6.356893e-01
6.902192857148232e-03	6.306632e-01	6.352107e-01
6.916807142862558e-03	6.301927e-01	6.347335e-01
6.931421428576884e-03	6.297236e-01	6.342577e-01
6.946035714291209e-03	6.292558e-01	6.337834e-01
6.960650000005535e-03	6.287895e-01	6.333104e-01
6.960750000005535e-03	6.287863e-01	6.333071e-01
6.968364285719842e-03	6.285438e-01	6.330612e-01
6.975978571434148e-03	6.283017e-01	6.328157e-01
6.983592857148455e-03	6.280600e-01	6.325706e-01
6.991207142862762e-03	6.278187e-01	6.323258e-01
6.998821428577068e-03	6.275777e-01	6.320814e-01
7.006435714291374e-03	6.273370e-01	6.318374e-01
7.014050000005681e-03	6.270968e-01	6.315937e-01
7.021050000005700e-03	6.268762e-01	6.313700e-01
7.028050000005719e-03	6.266560e-01	6.311467e-01
7.035050000005739e-03	6.264361e-01	6.309236e-01
7.042050000005758e-03	6.262164e-01	6.307009e-01
7.049050000005777e-03	6.259971e-01	6.304784e-01
7.056050000005796e-03	6.257780e-01	6.302563e-01
7.063050000005815e-03	6.255593e-01	6.300344e-01
7.063150000005815e-03	6.255562e-01	6.300313e-01
7.069792857148691e-03	6.253489e-01	6.298211e-01
7.076435714291566e-03	6.251419e-01	6.296111e-01
7.083078571434441e-03	6.249351e-01	6.294015e-01
7.089721428577317e-03	6.247286e-01	6.291921e-01
7.096364285720192e-03	6.245224e-01	6.289829e-01
7.103007142863067e-03	6.243165e-01	6.287741e-01
7.109650000005943e-03	6.241108e-01	6.285655e-01
7.117621428577393e-03	6.238644e-01	6.283156e-01
7.125592857148843e-03	6.236183e-01	6.280661e-01
7.133564285720294e-03	6.233726e-01	6.278169e-01
7.141535714291744e-03	6.231274e-01	6.275681e-01
7.149507142863195e-03	6.228824e-01	6.273198e-01
7.157478571434644e-03	6.226379e-01	6.270718e-01
7.165450000006095e-03	6.223938e-01	6.268242e-01
7.165550000006096e-03	6.223907e-01	6.268211e-01
7.180164285720421e-03	6.219441e-01	6.263682e-01
7.194778571434747e-03	6.214987e-01	6.259165e-01
7.209392857149072e-03	6.210547e-01	6.254662e-01
7.224007142863398e-03	6.206118e-01	6.250171e-01
7.238621428577724e-03	6.201703e-01	6.245693e-01
7.253235714292049e-03	6.197300e-01	6.241227e-01
7.267850000006375e-03	6.192909e-01	6.236775e-01
7.267950000006376e-03	6.192879e-01	6.236745e-01
7.282564285720701e-03	6.188501e-01	6.232304e-01
7.297178571435027e-03	6.184135e-01	6.227877e-01
7.311792857149352e-03	6.179782e-01	6.223462e-01
7.326407142863678e-03	6.175440e-01	6.219059e-01
7.341021428578004e-03	6.171111e-01	6.214668e-01
7.355635714292329e-03	6.166794e-01	6.210290e-01
7.370250000006655e-03	6.162489e-01	6.205925e-01
7.370350000006656e-03	6.162460e-01	6.205895e-01
7.384964285720982e-03	6.158167e-01	6.201542e-01
7.399578571435307e-03	6.153886e-01	6.197200e-01
7.414192857149633e-03	6.149617e-01	6.192871e-01
7.428807142863958e-03	6.145359e-01	6.188553e-01
7.443421428578284e-03	6.141114e-01	6.184248e-01
7.458035714292609e-03	6.136881e-01	6.179955e-01
7.472650000006935e-03	6.132659e-01	6.175674e-01
7.472750000006936e-03	6.132630e-01	6.175644e-01
7.487364285721262e-03	6.128420e-01	6.171375e-01
7.501978571435587e-03	6.124222e-01	6.167117e-01
7.516592857149913e-03	6.120035e-01	6.162871e-01
7.531207142864239e-03	6.115860e-01	6.158636e-01
7.545821428578564e-03	6.111696e-01	6.154414e-01
7.560435714292889e-03	6.107543e-01	6.150203e-01
7.575050000007215e-03	6.103402e-01	6.146004e-01
7.575150000007216e-03	6.103374e-01	6.145974e-01
7.589764285721542e-03	6.099244e-01	6.141787e-01
7.604378571435867e-03	6.095126e-01	6.137610e-01
7.618992857150193e-03	6.091019e-01	6.133445e-01
7.633607142864519e-03	6.086922e-01	6.129291e-01
7.648221428578844e-03	6.082837e-01	6.125148e-01
7.662835714293170e-03	6.078764e-01	6.121017e-01
7.677450000007495e-03	6.074701e-01	6.116897e-01
7.677550000007496e-03	6.074673e-01	6.116869e-01
7.692164285721822e-03	6.070621e-01	6.112761e-01
7.706778571436147e-03	6.066581e-01	6.108663e-01
7.721392857150473e-03	6.062551e-01	6.104576e-01
7.736007142864799e-03	6.058532e-01	6.100500e-01
7.750621428579125e-03	6.054524e-01	6.096436e-01
7.765235714293450e-03	6.050527e-01	6.092382e-01
7.779850000007776e-03	6.046540e-01	6.088340e-01
7.779950000007776e-03	6.046513e-01	6.088312e-01
7.794564285722015e-03	6.042537e-01	6.084281e-01
7.809178571436254e-03	6.038572e-01	6.080260e-01
7.823792857150494e-03	6.034617e-01	6.076249e-01
7.838407142864733e-03	6.030673e-01	6.072249e-01
7.853021428578973e-03	6.026740e-01	6.068260e-01
7.867635714293211e-03	6.022817e-01	6.064282e-01
7.882250000007451e-03	6.018904e-01	6.060314e-01
7.882350000007450e-03	6.018878e-01	6.060287e-01
7.896964285721649e-03	6.014976e-01	6.056330e-01
7.911578571435849e-03	6.011084e-01	6.052383e-01
7.926192857150047e-03	6.007203e-01	6.048447e-01
7.940807142864246e-03	6.003331e-01	6.044521e-01
7.955421428578444e-03	5.999470e-01	6.040606e-01
7.970035714292644e-03	5.995620e-01	6.036701e-01
7.984650000006843e-03	5.991779e-01	6.032807e-01
7.984750000006842e-03	5.991753e-01	6.032780e-01
7.999364285721041e-03	5.987922e-01	6.028895e-01
8.013978571435241e-03	5.984102e-01	6.025021e-01
8.028592857149439e-03	5.980292e-01	6.021157e-01
8.043207142863638e-03	5.976491e-01	6.017303e-01
8.057821428577836e-03	5.972700e-01	6.013459e-01
8.072435714292036e-03	5.968920e-01	6.009625e-01
8.087050000006235e-03	5.965149e-01	6.005802e-01
8.087150000006234e-03	5.965123e-01	6.005775e-01
8.101764285720433e-03	5.961362e-01	6.001962e-01
8.116378571434633e-03	5.957611e-01	5.998158e-01
8.130992857148831e-03	5.953870e-01	5.994364e-01
8.145607142863030e-03	5.950138e-01	5.990580e-01
8.160221428577228e-03	5.946416e-01	5.986806e-01
8.174835714291428e-03	5.942704e-01	5.983041e-01
8.189450000005627e-03	5.939001e-01	5.979286e-01
8.189550000005626e-03	5.938976e-01	5.979260e-01
8.204164285719824e-03	5.935283e-01	5.975515e-01
8.218778571434025e-03	5.931599e-01	5.971780e-01
8.233392857148223e-03	5.927925e-01	5.968054e-01
8.248007142862421e-03	5.924260e-01	5.964338e-01
8.262621428576620e-03	5.920605e-01	5.960631e-01
8.277235714290820e-03	5.916959e-01	5.956934e-01
8.291850000005018e-03	5.913323e-01	5.953246e-01
8.291950000005018e-03	5.913298e-01	5.953221e-01
8.306564285719216e-03	5.909670e-01	5.949543e-01
8.321178571433416e-03	5.906053e-01	5.945874e-01
8.335792857147615e-03	5.902444e-01	5.942214e-01
8.350407142861813e-03	5.898844e-01	5.938564e-01
8.365021428576012e-03	5.895254e-01	5.934923e-01
8.379635714290212e-03	5.891672e-01	5.931292e-01
8.394250000004410e-03	5.888100e-01	5.927669e-01
8.394350000004410e-03	5.888076e-01	5.927644e-01
8.408964285718608e-03	5.884513e-01	5.924031e-01
8.423578571432808e-03	5.880959e-01	5.920427e-01
8.438192857147007e-03	5.877413e-01	5.916832e-01
8.452807142861205e-03	5.873877e-01	5.913246e-01
8.467421428575404e-03	5.870350e-01	5.909669e-01
8.482035714289604e-03	5.866831e-01	5.906101e-01
8.496650000003802e-03	5.863322e-01	5.902542e-01
8.496750000003802e-03	5.863298e-01	5.902518e-01
8.511364285718000e-03	5.859798e-01	5.898968e-01
8.525978571432200e-03	5.856306e-01	5.895427e-01
8.540592857146399e-03	5.852822e-01	5.891895e-01
8.555207142860597e-03	5.849348e-01	5.888372e-01
8.569821428574795e-03	5.845882e-01	5.884857e-01
8.584435714288996e-03	5.842425e-01	5.881351e-01
8.599050000003194e-03	5.838976e-01	5.877854e-01
8.599150000003193e-03	5.838953e-01	5.877830e-01
8.613764285717392e-03	5.835513e-01	5.874342e-01
8.628378571431592e-03	5.832081e-01	5.870862e-01
8.642992857145790e-03	5.828658e-01	5.867391e-01
8.657607142859989e-03	5.825243e-01	5.863929e-01
8.672221428574187e-03	5.821837e-01	5.860475e-01
8.686835714288388e-03	5.818440e-01	5.857030e-01
8.701450000002586e-03	5.815051e-01	5.853593e-01
8.701550000002585e-03	5.815027e-01	5.853570e-01
8.716164285716784e-03	5.811647e-01	5.850141e-01
8.730778571430984e-03	5.808274e-01	5.846721e-01
8.745392857145182e-03	5.804910e-01	5.843310e-01
8.760007142859381e-03	5.801554e-01	5.839907e-01
8.774621428573579e-03	5.798206e-01	5.836512e-01
8.789235714287779e-03	5.794867e-01	5.833126e-01
8.803850000001978e-03	5.791535e-01	5.829748e-01
8.803950000001977e-03	5.791513e-01	5.829725e-01
8.818564285716176e-03	5.788189e-01	5.826355e-01
8.833178571430376e-03	5.784874e-01	5.822994e-01
8.847792857144574e-03	5.781567e-01	5.819640e-01
8.862407142858773e-03	5.778268e-01	5.816295e-01
8.877021428572971e-03	5.774977e-01	5.812958e-01
8.891635714287171e-03	5.771694e-01	5.809628e-01
8.906250000001370e-03	5.768420e-01	5.806307e-01
8.906350000001369e-03	5.768397e-01	5.806285e-01
8.920964285715568e-03	5.765130e-01	5.802972e-01
8.935578571429768e-03	5.761871e-01	5.799667e-01
8.950192857143966e-03	5.758620e-01	5.796370e-01
8.964807142858165e-03	5.755376e-01	5.793081e-01
8.979421428572363e-03	5.752140e-01	5.789800e-01
8.994035714286563e-03	5.748912e-01	5.786527e-01
9.008650000000762e-03	5.745692e-01	5.783262e-01
9.008750000000761e-03	5.745670e-01	5.783239e-01
9.023364285714959e-03	5.742458e-01	5.779982e-01
9.037978571429160e-03	5.739253e-01	5.776732e-01
9.052592857143358e-03	5.736056e-01	5.773490e-01
9.067207142857556e-03	5.732867e-01	5.770256e-01
9.081821428571755e-03	5.729685e-01	5.767030e-01
9.096435714285955e-03	5.726511e-01	5.763811e-01
9.111050000000153e-03	5.723344e-01	5.760600e-01
9.111150000000153e-03	5.723323e-01	5.760579e-01
9.125764285714351e-03	5.720164e-01	5.757375e-01
9.140378571428551e-03	5.717012e-01	5.754179e-01
9.154992857142750e-03	5.713868e-01	5.750991e-01
9.169607142856948e-03	5.710731e-01	5.747810e-01
9.184221428571147e-03	5.707602e-01	5.744637e-01
9.198835714285347e-03	5.704480e-01	5.741472e-01
9.213449999999545e-03	5.701366e-01	5.738314e-01
9.213549999999545e-03	5.701345e-01	5.738292e-01
9.228164285713743e-03	5.698238e-01	5.735142e-01
9.242778571427943e-03	5.695138e-01	5.731999e-01
9.257392857142142e-03	5.692045e-01	5.728863e-01
9.272007142856340e-03	5.688960e-01	5.725734e-01
9.286621428570539e-03	5.685882e-01	5.722613e-01
9.301235714284739e-03	5.682812e-01	5.719499e-01
9.315849999998937e-03	5.679748e-01	5.716393e-01
9.315949999998937e-03	5.679727e-01	5.716372e-01
9.330564285713135e-03	5.676671e-01	5.713273e-01
9.345178571427335e-03	5.673622e-01	5.710181e-01
9.359792857141534e-03	5.670579e-01	5.707096e-01
9.374407142855732e-03	5.667544e-01	5.704018e-01
9.389021428569930e-03	5.664516e-01	5.700948e-01
9.403635714284131e-03	5.661495e-01	5.697885e-01
9.418249999998329e-03	5.658482e-01	5.694829e-01
9.418349999998328e-03	5.658461e-01	5.694808e-01
9.432964285712527e-03	5.655454e-01	5.691759e-01
9.447578571426727e-03	5.652454e-01	5.688717e-01
9.462192857140925e-03	5.649461e-01	5.685682e-01
9.476807142855124e-03	5.646475e-01	5.682654e-01
9.491421428569322e-03	5.643495e-01	5.679633e-01
9.506035714283522e-03	5.640523e-01	5.676619e-01
9.520649999997721e-03	5.637558e-01	5.673612e-01
9.520749999997720e-03	5.637537e-01	5.673591e-01
9.623149999997112e-03	5.616949e-01	5.652714e-01
9.725549999996504e-03	5.596686e-01	5.632168e-01
9.827949999995896e-03	5.576742e-01	5.611945e-01
9.930349999995288e-03	5.557109e-01	5.592038e-01
1.003274999999468e-02	5.537780e-01	5.572439e-01
1.013514999999407e-02	5.518747e-01	5.553140e-01
1.023754999999346e-02	5.500004e-01	5.534135e-01
1.033994999999286e-02	5.481544e-01	5.515417e-01
1.044234999999225e-02	5.463361e-01	5.496981e-01
1.054474999999164e-02	5.445448e-01	5.478818e-01
1.064714999999103e-02	5.427799e-01	5.460923e-01
1.074954999999042e-02	5.410409e-01	5.443290e-01
1.085194999998981e-02	5.393272e-01	5.425914e-01
1.095434999998921e-02	5.376381e-01	5.408788e-01
1.105674999998860e-02	5.359733e-01	5.391908e-01
1.115914999998799e-02	5.343321e-01	5.375267e-01
1.126154999998738e-02	5.327140e-01	5.358861e-01
1.136394999998677e-02	5.311186e-01	5.342686e-01
1.146634999998617e-02	5.295454e-01	5.326734e-01
1.156874999998556e-02	5.279939e-01	5.311003e-01
1.167114999998495e-02	5.264636e-01	5.295488e-01
1.177354999998434e-02	5.249542e-01	5.280184e-01
1.187594999998373e-02	5.234652e-01	5.265086e-01
1.197834999998313e-02	5.219961e-01	5.250192e-01
1.208074999998252e-02	5.205466e-01	5.235496e-01
1.209536428569672e-02	5.203413e-01	5.233414e-01
1.210997857141092e-02	5.201364e-01	5.231336e-01
1.212459285712511e-02	5.199319e-01	5.229263e-01
1.213920714283931e-02	5.197278e-01	5.227193e-01
1.215382142855351e-02	5.195240e-01	5.225127e-01
1.216843571426771e-02	5.193207e-01	5.223065e-01
1.218304999998191e-02	5.191177e-01	5.221007e-01
1.218314999998191e-02	5.191163e-01	5.220994e-01
1.219776428569611e-02	5.189137e-01	5.218940e-01
1.221237857141031e-02	5.187115e-01	5.216890e-01
1.222699285712451e-02	5.185097e-01	5.214843e-01
1.224160714283870e-02	5.183082e-01	5.212801e-01
1.225622142855290e-02	5.181072e-01	5.210762e-01
1.227083571426710e-02	5.179065e-01	5.208727e-01
1.228544999998130e-02	5.177062e-01	5.206696e-01
1.228554999998130e-02	5.177048e-01	5.206683e-01
1.230016428569550e-02	5.175048e-01	5.204655e-01
1.231477857140970e-02	5.173053e-01	5.202632e-01
1.232939285712390e-02	5.171061e-01	5.200612e-01
1.234400714283810e-02	5.169073e-01	5.198597e-01
1.235862142855229e-02	5.167088e-01	5.196585e-01
1.237323571426649e-02	5.165108e-01	5.194576e-01
1.238784999998069e-02	5.163131e-01	5.192572e-01
1.238794999998069e-02	5.163117e-01	5.192558e-01
1.240256428569489e-02	5.161144e-01	5.190558e-01
1.241717857140909e-02	5.159174e-01	5.188561e-01
1.243179285712329e-02	5.157208e-01	5.186567e-01
1.244640714283749e-02	5.155245e-01	5.184578e-01
1.246102142855169e-02	5.153287e-01	5.182591e-01
1.247563571426589e-02	5.151331e-01	5.180609e-01
1.249024999998008e-02	5.149380e-01	5.178630e-01
1.249034999998008e-02	5.149367e-01	5.178617e-01
1.250496428569428e-02	5.147419e-01	5.176642e-01
1.251957857140848e-02	5.145475e-01	5.174671e-01
1.253419285712268e-02	5.143534e-01	5.172703e-01
1.254880714283688e-02	5.141597e-01	5.170739e-01
1.256342142855108e-02	5.139663e-01	5.168778e-01
1.257803571426528e-02	5.137733e-01	5.166822e-01
1.259264999997948e-02	5.135807e-01	5.164869e-01
1.259274999997948e-02	5.135794e-01	5.164855e-01
1.260736428569367e-02	5.133871e-01	5.162906e-01
1.262197857140787e-02	5.131951e-01	5.160960e-01
1.263659285712207e-02	5.130035e-01	5.159018e-01
1.265120714283627e-02	5.128123e-01	5.157079e-01
1.266582142855047e-02	5.126214e-01	5.155143e-01
1.268043571426467e-02	5.124309e-01	5.153211e-01
1.269504999997887e-02	5.122407e-01	5.151283e-01
1.269514999997887e-02	5.122394e-01	5.151270e-01
1.279754999997826e-02	5.109165e-01	5.137857e-01
1.289994999997765e-02	5.096102e-01	5.124614e-01
1.300234999997704e-02	5.083204e-01	5.111536e-01
1.310474999997644e-02	5.070466e-01	5.098622e-01
1.320714999997583e-02	5.057886e-01	5.085868e-01
1.330954999997522e-02	5.045461e-01	5.073270e-01
1.341194999997461e-02	5.033187e-01	5.060827e-01
1.351434999997400e-02	5.021063e-01	5.048535e-01
1.361674999997339e-02	5.009086e-01	5.036392e-01
1.371914999997279e-02	4.997251e-01	5.024393e-01
1.382154999997218e-02	4.985558e-01	5.012538e-01
1.392394999997157e-02	4.974003e-01	5.000824e-01
1.402634999997096e-02	4.962585e-01	4.989248e-01
1.412874999997035e-02	4.951300e-01	4.977807e-01
1.423114999996975e-02	4.940147e-01	4.966499e-01
1.433354999996914e-02	4.929123e-01	4.955322e-01
